case_id,activity,timestamp,label
13,K7,2022-07-28 11:36:48,1
13,K9,2022-07-28 11:37:48,1
14,K1,2022-07-28 11:38:48,1
14,K6,2022-07-28 11:39:48,1
14,K9,2022-07-28 11:40:48,1
15,K1,2022-07-28 11:41:48,0
15,K2,2022-07-28 11:42:48,0
15,K4,2022-07-28 11:43:48,0
15,K5,2022-07-28 11:44:48,0
15,K4,2022-07-28 11:45:48,0
15,K5,2022-07-28 11:46:48,0
15,K4,2022-07-28 11:47:48,0
15,K5,2022-07-28 11:48:48,0
15,K4,2022-07-28 11:49:48,0
15,K3,2022-07-28 11:50:48,0
15,K5,2022-07-28 11:51:48,0
15,K4,2022-07-28 11:52:48,0
15,K7,2022-07-28 11:53:48,0
15,K9,2022-07-28 11:54:48,0
15,K7,2022-07-28 11:55:48,0
16,K1,2022-07-28 11:56:48,0
16,K2,2022-07-28 11:57:48,0
16,K4,2022-07-28 11:58:48,0
16,K5,2022-07-28 11:59:48,0
16,K3,2022-07-28 12:00:48,0
16,K4,2022-07-28 12:01:48,0
16,K5,2022-07-28 12:02:48,0
16,K4,2022-07-28 12:03:48,0
16,K5,2022-07-28 12:04:48,0
16,K4,2022-07-28 12:05:48,0
16,K5,2022-07-28 12:06:48,0
16,K4,2022-07-28 12:07:48,0
16,K5,2022-07-28 12:08:48,0
16,K4,2022-07-28 12:09:48,0
16,K7,2022-07-28 12:10:48,0
16,K9,2022-07-28 12:11:48,0
16,K5,2022-07-28 12:12:48,0
17,K2,2022-07-28 12:13:48,0
17,K4,2022-07-28 12:14:48,0
17,K3,2022-07-28 12:15:48,0
17,K5,2022-07-28 12:16:48,0
17,K4,2022-07-28 12:17:48,0
17,K7,2022-07-28 12:18:48,0
17,K9,2022-07-28 12:19:48,0
18,K1,2022-07-28 12:20:48,0
18,K8,2022-07-28 12:21:48,0
19,K1,2022-07-28 12:22:48,1
19,K2,2022-07-28 12:23:48,1
19,K4,2022-07-28 12:24:48,1
19,K5,2022-07-28 12:25:48,1
19,K3,2022-07-28 12:26:48,1
19,K4,2022-07-28 12:27:48,1
19,K5,2022-07-28 12:28:48,1
19,K4,2022-07-28 12:29:48,1
19,K7,2022-07-28 12:30:48,1
19,K8,2022-07-28 12:31:48,1
20,K1,2022-07-28 12:32:48,1
20,K6,2022-07-28 12:33:48,1
20,K9,2022-07-28 12:34:48,1
21,K1,2022-07-28 12:35:48,1
21,K6,2022-07-28 12:36:48,1
21,K8,2022-07-28 12:37:48,1
22,K1,2022-07-28 12:38:48,1
22,K2,2022-07-28 12:39:48,1
22,K4,2022-07-28 12:40:48,1
22,K5,2022-07-28 12:41:48,1
22,K4,2022-07-28 12:42:48,1
22,K5,2022-07-28 12:43:48,1
22,K4,2022-07-28 12:44:48,1
22,K5,2022-07-28 12:45:48,1
22,K4,2022-07-28 12:46:48,1
22,K5,2022-07-28 12:47:48,1
22,K4,2022-07-28 12:48:48,1
22,K5,2022-07-28 12:49:48,1
22,K4,2022-07-28 12:50:48,1
22,K5,2022-07-28 12:51:48,1
22,K3,2022-07-28 12:52:48,1
22,K4,2022-07-28 12:53:48,1
22,K7,2022-07-28 12:54:48,1
22,K8,2022-07-28 12:55:48,1
23,K1,2022-07-28 12:56:48,1
23,K2,2022-07-28 12:57:48,1
23,K4,2022-07-28 12:58:48,1
23,K3,2022-07-28 12:59:48,1
23,K5,2022-07-28 13:00:48,1
23,K4,2022-07-28 13:01:48,1
23,K5,2022-07-28 13:02:48,1
23,K4,2022-07-28 13:03:48,1
23,K5,2022-07-28 13:04:48,1
23,K4,2022-07-28 13:05:48,1
23,K5,2022-07-28 13:06:48,1
23,K4,2022-07-28 13:07:48,1
23,K7,2022-07-28 13:08:48,1
23,K8,2022-07-28 13:09:48,1
24,K2,2022-07-28 13:10:48,0
24,K4,2022-07-28 13:11:48,0
24,K5,2022-07-28 13:12:48,0
24,K4,2022-07-28 13:13:48,0
24,K5,2022-07-28 13:14:48,0
24,K3,2022-07-28 13:15:48,0
24,K4,2022-07-28 13:16:48,0
24,K5,2022-07-28 13:17:48,0
24,K4,2022-07-28 13:18:48,0
24,K7,2022-07-28 13:19:48,0
24,K9,2022-07-28 13:20:48,0
25,K1,2022-07-28 13:21:48,1
25,K6,2022-07-28 13:22:48,1
25,K9,2022-07-28 13:23:48,1
26,K8,2022-07-28 13:24:48,0
26,K6,2022-07-28 13:25:48,0
26,K1,2022-07-28 13:26:48,0
27,K1,2022-07-28 13:27:48,1
27,K6,2022-07-28 13:28:48,1
27,K8,2022-07-28 13:29:48,1
28,K1,2022-07-28 13:30:48,1
28,K2,2022-07-28 13:31:48,1
28,K4,2022-07-28 13:32:48,1
28,K5,2022-07-28 13:33:48,1
28,K4,2022-07-28 13:34:48,1
28,K3,2022-07-28 13:35:48,1
28,K7,2022-07-28 13:36:48,1
28,K9,2022-07-28 13:37:48,1
29,K1,2022-07-28 13:38:48,0
29,K2,2022-07-28 13:39:48,0
29,K4,2022-07-28 13:40:48,0
29,K5,2022-07-28 13:41:48,0
29,K4,2022-07-28 13:42:48,0
29,K5,2022-07-28 13:43:48,0
29,K4,2022-07-28 13:44:48,0
29,K5,2022-07-28 13:45:48,0
29,K4,2022-07-28 13:46:48,0
29,K5,2022-07-28 13:47:48,0
29,K4,2022-07-28 13:48:48,0
29,K3,2022-07-28 13:49:48,0
29,K5,2022-07-28 13:50:48,0
29,K4,2022-07-28 13:51:48,0
29,K5,2022-07-28 13:52:48,0
29,K4,2022-07-28 13:53:48,0
29,K7,2022-07-28 13:54:48,0
29,K9,2022-07-28 13:55:48,0
29,K2,2022-07-28 13:56:48,0
30,K1,2022-07-28 13:57:48,1
30,K2,2022-07-28 13:58:48,1
30,K4,2022-07-28 13:59:48,1
30,K5,2022-07-28 14:00:48,1
30,K3,2022-07-28 14:01:48,1
30,K4,2022-07-28 14:02:48,1
30,K5,2022-07-28 14:03:48,1
30,K4,2022-07-28 14:04:48,1
30,K5,2022-07-28 14:05:48,1
30,K4,2022-07-28 14:06:48,1
30,K5,2022-07-28 14:07:48,1
30,K4,2022-07-28 14:08:48,1
30,K5,2022-07-28 14:09:48,1
30,K4,2022-07-28 14:10:48,1
30,K7,2022-07-28 14:11:48,1
30,K9,2022-07-28 14:12:48,1
31,K1,2022-07-28 14:13:48,1
31,K6,2022-07-28 14:14:48,1
31,K8,2022-07-28 14:15:48,1
32,K1,2022-07-28 14:16:48,1
32,K2,2022-07-28 14:17:48,1
32,K4,2022-07-28 14:18:48,1
32,K5,2022-07-28 14:19:48,1
32,K4,2022-07-28 14:20:48,1
32,K5,2022-07-28 14:21:48,1
32,K4,2022-07-28 14:22:48,1
32,K3,2022-07-28 14:23:48,1
32,K5,2022-07-28 14:24:48,1
32,K4,2022-07-28 14:25:48,1
32,K5,2022-07-28 14:26:48,1
32,K4,2022-07-28 14:27:48,1
32,K7,2022-07-28 14:28:48,1
32,K8,2022-07-28 14:29:48,1
33,K1,2022-07-28 14:30:48,1
33,K2,2022-07-28 14:31:48,1
33,K4,2022-07-28 14:32:48,1
33,K5,2022-07-28 14:33:48,1
33,K4,2022-07-28 14:34:48,1
33,K3,2022-07-28 14:35:48,1
33,K7,2022-07-28 14:36:48,1
33,K8,2022-07-28 14:37:48,1
34,K1,2022-07-28 14:38:48,0
34,K2,2022-07-28 14:39:48,0
34,K4,2022-07-28 14:40:48,0
34,K5,2022-07-28 14:41:48,0
34,K4,2022-07-28 14:42:48,0
34,K5,2022-07-28 14:43:48,0
34,K4,2022-07-28 14:44:48,0
34,K5,2022-07-28 14:45:48,0
34,K4,2022-07-28 14:46:48,0
34,K3,2022-07-28 14:47:48,0
34,K5,2022-07-28 14:48:48,0
34,K4,2022-07-28 14:49:48,0
34,K7,2022-07-28 14:50:48,0
34,K8,2022-07-28 14:51:48,0
35,K1,2022-07-28 14:52:48,0
35,K2,2022-07-28 14:53:48,0
35,K4,2022-07-28 14:54:48,0
35,K5,2022-07-28 14:55:48,0
35,K3,2022-07-28 14:56:48,0
35,K4,2022-07-28 14:57:48,0
35,K5,2022-07-28 14:58:48,0
35,K4,2022-07-28 14:59:48,0
35,K5,2022-07-28 15:00:48,0
35,K4,2022-07-28 15:01:48,0
35,K5,2022-07-28 15:02:48,0
35,K4,2022-07-28 15:03:48,0
35,K7,2022-07-28 15:04:48,0
35,K8,2022-07-28 15:05:48,0
35,K5,2022-07-28 15:06:48,0
36,K1,2022-07-28 15:07:48,1
36,K2,2022-07-28 15:08:48,1
36,K4,2022-07-28 15:09:48,1
36,K5,2022-07-28 15:10:48,1
36,K4,2022-07-28 15:11:48,1
36,K5,2022-07-28 15:12:48,1
36,K4,2022-07-28 15:13:48,1
36,K5,2022-07-28 15:14:48,1
36,K4,2022-07-28 15:15:48,1
36,K5,2022-07-28 15:16:48,1
36,K3,2022-07-28 15:17:48,1
36,K4,2022-07-28 15:18:48,1
36,K5,2022-07-28 15:19:48,1
36,K4,2022-07-28 15:20:48,1
36,K7,2022-07-28 15:21:48,1
36,K8,2022-07-28 15:22:48,1
37,K1,2022-07-28 15:23:48,1
37,K6,2022-07-28 15:24:48,1
37,K9,2022-07-28 15:25:48,1
38,K1,2022-07-28 15:26:48,1
38,K6,2022-07-28 15:27:48,1
38,K8,2022-07-28 15:28:48,1
39,K1,2022-07-28 15:29:48,1
39,K6,2022-07-28 15:30:48,1
39,K9,2022-07-28 15:31:48,1
40,K1,2022-07-28 15:32:48,0
40,K6,2022-07-28 15:33:48,0
40,K8,2022-07-28 15:34:48,0
40,K1,2022-07-28 15:35:48,0
41,K1,2022-07-28 15:36:48,1
41,K6,2022-07-28 15:37:48,1
41,K9,2022-07-28 15:38:48,1
42,K1,2022-07-28 15:39:48,1
42,K2,2022-07-28 15:40:48,1
42,K4,2022-07-28 15:41:48,1
42,K5,2022-07-28 15:42:48,1
42,K4,2022-07-28 15:43:48,1
42,K5,2022-07-28 15:44:48,1
42,K4,2022-07-28 15:45:48,1
42,K5,2022-07-28 15:46:48,1
42,K3,2022-07-28 15:47:48,1
42,K4,2022-07-28 15:48:48,1
42,K7,2022-07-28 15:49:48,1
42,K9,2022-07-28 15:50:48,1
43,K1,2022-07-28 15:51:48,1
43,K6,2022-07-28 15:52:48,1
43,K8,2022-07-28 15:53:48,1
44,K1,2022-07-28 15:54:48,0
44,K4,2022-07-28 15:55:48,0
44,K2,2022-07-28 15:56:48,0
44,K5,2022-07-28 15:57:48,0
44,K4,2022-07-28 15:58:48,0
44,K5,2022-07-28 15:59:48,0
44,K4,2022-07-28 16:00:48,0
44,K3,2022-07-28 16:01:48,0
44,K5,2022-07-28 16:02:48,0
44,K4,2022-07-28 16:03:48,0
44,K5,2022-07-28 16:04:48,0
44,K4,2022-07-28 16:05:48,0
44,K7,2022-07-28 16:06:48,0
44,K8,2022-07-28 16:07:48,0
45,K1,2022-07-28 16:08:48,1
45,K6,2022-07-28 16:09:48,1
45,K8,2022-07-28 16:10:48,1
46,K1,2022-07-28 16:11:48,1
46,K2,2022-07-28 16:12:48,1
46,K4,2022-07-28 16:13:48,1
46,K5,2022-07-28 16:14:48,1
46,K4,2022-07-28 16:15:48,1
46,K5,2022-07-28 16:16:48,1
46,K4,2022-07-28 16:17:48,1
46,K3,2022-07-28 16:18:48,1
46,K5,2022-07-28 16:19:48,1
46,K4,2022-07-28 16:20:48,1
46,K5,2022-07-28 16:21:48,1
46,K4,2022-07-28 16:22:48,1
46,K5,2022-07-28 16:23:48,1
46,K4,2022-07-28 16:24:48,1
46,K5,2022-07-28 16:25:48,1
46,K4,2022-07-28 16:26:48,1
46,K7,2022-07-28 16:27:48,1
46,K8,2022-07-28 16:28:48,1
47,K1,2022-07-28 16:29:48,1
47,K6,2022-07-28 16:30:48,1
47,K9,2022-07-28 16:31:48,1
48,K1,2022-07-28 16:32:48,1
48,K2,2022-07-28 16:33:48,1
48,K4,2022-07-28 16:34:48,1
48,K5,2022-07-28 16:35:48,1
48,K4,2022-07-28 16:36:48,1
48,K5,2022-07-28 16:37:48,1
48,K3,2022-07-28 16:38:48,1
48,K4,2022-07-28 16:39:48,1
48,K5,2022-07-28 16:40:48,1
48,K4,2022-07-28 16:41:48,1
48,K5,2022-07-28 16:42:48,1
48,K4,2022-07-28 16:43:48,1
48,K7,2022-07-28 16:44:48,1
48,K9,2022-07-28 16:45:48,1
49,K1,2022-07-28 16:46:48,0
49,K9,2022-07-28 16:47:48,0
49,K6,2022-07-28 16:48:48,0
50,K1,2022-07-28 16:49:48,0
50,K6,2022-07-28 16:50:48,0
50,K9,2022-07-28 16:51:48,0
50,K1,2022-07-28 16:52:48,0
51,K1,2022-07-28 16:53:48,0
51,K6,2022-07-28 16:54:48,0
51,K9,2022-07-28 16:55:48,0
51,K1,2022-07-28 16:56:48,0
52,K1,2022-07-28 16:57:48,1
52,K6,2022-07-28 16:58:48,1
52,K9,2022-07-28 16:59:48,1
53,K3,2022-07-28 17:00:48,0
53,K2,2022-07-28 17:01:48,0
53,K4,2022-07-28 17:02:48,0
53,K1,2022-07-28 17:03:48,0
53,K5,2022-07-28 17:04:48,0
53,K4,2022-07-28 17:05:48,0
53,K7,2022-07-28 17:06:48,0
53,K9,2022-07-28 17:07:48,0
54,K1,2022-07-28 17:08:48,1
54,K6,2022-07-28 17:09:48,1
54,K9,2022-07-28 17:10:48,1
55,K6,2022-07-28 17:11:48,0
55,K8,2022-07-28 17:12:48,0
56,K1,2022-07-28 17:13:48,1
56,K6,2022-07-28 17:14:48,1
56,K8,2022-07-28 17:15:48,1
57,K1,2022-07-28 17:16:48,1
57,K6,2022-07-28 17:17:48,1
57,K9,2022-07-28 17:18:48,1
58,K8,2022-07-28 17:19:48,0
58,K6,2022-07-28 17:20:48,0
58,K1,2022-07-28 17:21:48,0
59,K1,2022-07-28 17:22:48,1
59,K2,2022-07-28 17:23:48,1
59,K4,2022-07-28 17:24:48,1
59,K5,2022-07-28 17:25:48,1
59,K4,2022-07-28 17:26:48,1
59,K5,2022-07-28 17:27:48,1
59,K4,2022-07-28 17:28:48,1
59,K3,2022-07-28 17:29:48,1
59,K5,2022-07-28 17:30:48,1
59,K4,2022-07-28 17:31:48,1
59,K5,2022-07-28 17:32:48,1
59,K4,2022-07-28 17:33:48,1
59,K7,2022-07-28 17:34:48,1
59,K8,2022-07-28 17:35:48,1
60,K1,2022-07-28 17:36:48,1
60,K2,2022-07-28 17:37:48,1
60,K4,2022-07-28 17:38:48,1
60,K5,2022-07-28 17:39:48,1
60,K4,2022-07-28 17:40:48,1
60,K5,2022-07-28 17:41:48,1
60,K4,2022-07-28 17:42:48,1
60,K5,2022-07-28 17:43:48,1
60,K4,2022-07-28 17:44:48,1
60,K3,2022-07-28 17:45:48,1
60,K5,2022-07-28 17:46:48,1
60,K4,2022-07-28 17:47:48,1
60,K7,2022-07-28 17:48:48,1
60,K9,2022-07-28 17:49:48,1
61,K1,2022-07-28 17:50:48,1
61,K6,2022-07-28 17:51:48,1
61,K8,2022-07-28 17:52:48,1
62,K1,2022-07-28 17:53:48,0
62,K2,2022-07-28 17:54:48,0
62,K4,2022-07-28 17:55:48,0
62,K5,2022-07-28 17:56:48,0
62,K3,2022-07-28 17:57:48,0
62,K4,2022-07-28 17:58:48,0
62,K5,2022-07-28 17:59:48,0
62,K4,2022-07-28 18:00:48,0
62,K8,2022-07-28 18:01:48,0
63,K1,2022-07-28 18:02:48,1
63,K2,2022-07-28 18:03:48,1
63,K4,2022-07-28 18:04:48,1
63,K5,2022-07-28 18:05:48,1
63,K3,2022-07-28 18:06:48,1
63,K4,2022-07-28 18:07:48,1
63,K5,2022-07-28 18:08:48,1
63,K4,2022-07-28 18:09:48,1
63,K7,2022-07-28 18:10:48,1
63,K9,2022-07-28 18:11:48,1
64,K1,2022-07-28 18:12:48,1
64,K2,2022-07-28 18:13:48,1
64,K4,2022-07-28 18:14:48,1
64,K3,2022-07-28 18:15:48,1
64,K5,2022-07-28 18:16:48,1
64,K4,2022-07-28 18:17:48,1
64,K5,2022-07-28 18:18:48,1
64,K4,2022-07-28 18:19:48,1
64,K5,2022-07-28 18:20:48,1
64,K4,2022-07-28 18:21:48,1
64,K5,2022-07-28 18:22:48,1
64,K4,2022-07-28 18:23:48,1
64,K5,2022-07-28 18:24:48,1
64,K4,2022-07-28 18:25:48,1
64,K7,2022-07-28 18:26:48,1
64,K8,2022-07-28 18:27:48,1
65,K1,2022-07-28 18:28:48,0
65,K2,2022-07-28 18:29:48,0
65,K4,2022-07-28 18:30:48,0
65,K5,2022-07-28 18:31:48,0
65,K4,2022-07-28 18:32:48,0
65,K5,2022-07-28 18:33:48,0
65,K3,2022-07-28 18:34:48,0
65,K4,2022-07-28 18:35:48,0
65,K5,2022-07-28 18:36:48,0
65,K4,2022-07-28 18:37:48,0
65,K5,2022-07-28 18:38:48,0
65,K4,2022-07-28 18:39:48,0
65,K5,2022-07-28 18:40:48,0
65,K4,2022-07-28 18:41:48,0
65,K7,2022-07-28 18:42:48,0
65,K8,2022-07-28 18:43:48,0
65,K4,2022-07-28 18:44:48,0
66,K1,2022-07-28 18:45:48,0
66,K2,2022-07-28 18:46:48,0
66,K4,2022-07-28 18:47:48,0
66,K5,2022-07-28 18:48:48,0
66,K4,2022-07-28 18:49:48,0
66,K5,2022-07-28 18:50:48,0
66,K4,2022-07-28 18:51:48,0
66,K5,2022-07-28 18:52:48,0
66,K4,2022-07-28 18:53:48,0
66,K5,2022-07-28 18:54:48,0
66,K4,2022-07-28 18:55:48,0
66,K3,2022-07-28 18:56:48,0
66,K7,2022-07-28 18:57:48,0
66,K8,2022-07-28 18:58:48,0
66,K4,2022-07-28 18:59:48,0
67,K1,2022-07-28 19:00:48,1
67,K6,2022-07-28 19:01:48,1
67,K8,2022-07-28 19:02:48,1
68,K1,2022-07-28 19:03:48,1
68,K6,2022-07-28 19:04:48,1
68,K8,2022-07-28 19:05:48,1
69,K1,2022-07-28 19:06:48,1
69,K6,2022-07-28 19:07:48,1
69,K8,2022-07-28 19:08:48,1
70,K1,2022-07-28 19:09:48,1
70,K2,2022-07-28 19:10:48,1
70,K4,2022-07-28 19:11:48,1
70,K3,2022-07-28 19:12:48,1
70,K5,2022-07-28 19:13:48,1
70,K4,2022-07-28 19:14:48,1
70,K5,2022-07-28 19:15:48,1
70,K4,2022-07-28 19:16:48,1
70,K5,2022-07-28 19:17:48,1
70,K4,2022-07-28 19:18:48,1
70,K5,2022-07-28 19:19:48,1
70,K4,2022-07-28 19:20:48,1
70,K7,2022-07-28 19:21:48,1
70,K8,2022-07-28 19:22:48,1
71,K1,2022-07-28 19:23:48,1
71,K6,2022-07-28 19:24:48,1
71,K9,2022-07-28 19:25:48,1
72,K1,2022-07-28 19:26:48,1
72,K6,2022-07-28 19:27:48,1
72,K8,2022-07-28 19:28:48,1
73,K1,2022-07-28 19:29:48,1
73,K2,2022-07-28 19:30:48,1
73,K4,2022-07-28 19:31:48,1
73,K5,2022-07-28 19:32:48,1
73,K4,2022-07-28 19:33:48,1
73,K5,2022-07-28 19:34:48,1
73,K4,2022-07-28 19:35:48,1
73,K5,2022-07-28 19:36:48,1
73,K4,2022-07-28 19:37:48,1
73,K5,2022-07-28 19:38:48,1
73,K4,2022-07-28 19:39:48,1
73,K5,2022-07-28 19:40:48,1
73,K3,2022-07-28 19:41:48,1
73,K4,2022-07-28 19:42:48,1
73,K7,2022-07-28 19:43:48,1
73,K9,2022-07-28 19:44:48,1
74,K1,2022-07-28 19:45:48,1
74,K2,2022-07-28 19:46:48,1
74,K4,2022-07-28 19:47:48,1
74,K3,2022-07-28 19:48:48,1
74,K5,2022-07-28 19:49:48,1
74,K4,2022-07-28 19:50:48,1
74,K5,2022-07-28 19:51:48,1
74,K4,2022-07-28 19:52:48,1
74,K5,2022-07-28 19:53:48,1
74,K4,2022-07-28 19:54:48,1
74,K5,2022-07-28 19:55:48,1
74,K4,2022-07-28 19:56:48,1
74,K7,2022-07-28 19:57:48,1
74,K8,2022-07-28 19:58:48,1
75,K1,2022-07-28 19:59:48,1
75,K6,2022-07-28 20:00:48,1
75,K9,2022-07-28 20:01:48,1
76,K1,2022-07-28 20:02:48,1
76,K2,2022-07-28 20:03:48,1
76,K4,2022-07-28 20:04:48,1
76,K5,2022-07-28 20:05:48,1
76,K4,2022-07-28 20:06:48,1
76,K5,2022-07-28 20:07:48,1
76,K4,2022-07-28 20:08:48,1
76,K5,2022-07-28 20:09:48,1
76,K4,2022-07-28 20:10:48,1
76,K5,2022-07-28 20:11:48,1
76,K4,2022-07-28 20:12:48,1
76,K5,2022-07-28 20:13:48,1
76,K3,2022-07-28 20:14:48,1
76,K4,2022-07-28 20:15:48,1
76,K5,2022-07-28 20:16:48,1
76,K4,2022-07-28 20:17:48,1
76,K7,2022-07-28 20:18:48,1
76,K8,2022-07-28 20:19:48,1
77,K1,2022-07-28 20:20:48,0
77,K2,2022-07-28 20:21:48,0
77,K4,2022-07-28 20:22:48,0
77,K5,2022-07-28 20:23:48,0
77,K4,2022-07-28 20:24:48,0
77,K5,2022-07-28 20:25:48,0
77,K4,2022-07-28 20:26:48,0
77,K5,2022-07-28 20:27:48,0
77,K4,2022-07-28 20:28:48,0
77,K5,2022-07-28 20:29:48,0
77,K4,2022-07-28 20:30:48,0
77,K5,2022-07-28 20:31:48,0
77,K4,2022-07-28 20:32:48,0
77,K5,2022-07-28 20:33:48,0
77,K4,2022-07-28 20:34:48,0
77,K7,2022-07-28 20:35:48,0
77,K8,2022-07-28 20:36:48,0
78,K1,2022-07-28 20:37:48,1
78,K2,2022-07-28 20:38:48,1
78,K4,2022-07-28 20:39:48,1
78,K3,2022-07-28 20:40:48,1
78,K5,2022-07-28 20:41:48,1
78,K4,2022-07-28 20:42:48,1
78,K5,2022-07-28 20:43:48,1
78,K4,2022-07-28 20:44:48,1
78,K7,2022-07-28 20:45:48,1
78,K9,2022-07-28 20:46:48,1
79,K1,2022-07-28 20:47:48,1
79,K2,2022-07-28 20:48:48,1
79,K4,2022-07-28 20:49:48,1
79,K5,2022-07-28 20:50:48,1
79,K4,2022-07-28 20:51:48,1
79,K5,2022-07-28 20:52:48,1
79,K4,2022-07-28 20:53:48,1
79,K5,2022-07-28 20:54:48,1
79,K4,2022-07-28 20:55:48,1
79,K3,2022-07-28 20:56:48,1
79,K5,2022-07-28 20:57:48,1
79,K4,2022-07-28 20:58:48,1
79,K7,2022-07-28 20:59:48,1
79,K8,2022-07-28 21:00:48,1
80,K1,2022-07-28 21:01:48,1
80,K6,2022-07-28 21:02:48,1
80,K8,2022-07-28 21:03:48,1
81,K1,2022-07-28 21:04:48,1
81,K2,2022-07-28 21:05:48,1
81,K4,2022-07-28 21:06:48,1
81,K5,2022-07-28 21:07:48,1
81,K4,2022-07-28 21:08:48,1
81,K5,2022-07-28 21:09:48,1
81,K4,2022-07-28 21:10:48,1
81,K5,2022-07-28 21:11:48,1
81,K4,2022-07-28 21:12:48,1
81,K5,2022-07-28 21:13:48,1
81,K4,2022-07-28 21:14:48,1
81,K5,2022-07-28 21:15:48,1
